tribunal,grau,numero,classe,orgao,ano_ajuizamento,duracao_dias,qtd_movimentos,desfecho
TRF3,JE,00029621720094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,214.0,6,sem sentença identificada
TRF3,JE,00031787520094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,700.0,19,desfavorável
TRF3,JE,00029856020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,848.0,12,desfavorável
TRF3,JE,00031841920084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,480.0,7,desfavorável
TRF3,TRU,00014874520184036340,Recurso Inominado Cível,GAB. 36 DE JUIZ FED. DA 12º TURMA RECURSAL DO JEF DE SÃO PAULO,2019.0,556.0,78,desfavorável
TRF3,JE,00032823320104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1074.0,33,favorável
TRF3,JE,00030168020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,408.0,16,acordo
TRF3,JE,00034000920104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,169.0,31,desfavorável
TRF3,JE,00034226720104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,581.0,8,desfavorável
TRF3,JE,00034348620074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,926.0,21,favorável
TRF3,JE,00034498420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,693.0,26,desfavorável
TRF3,JE,00034572720104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,771.0,21,acordo
TRF3,JE,00034506920094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,671.0,4,sem sentença identificada
TRF3,JE,00034691220084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,772.0,18,desfavorável
TRF3,JE,00030303020104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,353.0,28,desfavorável
TRF3,JE,00034737820104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,561.0,24,desfavorável
TRF3,JE,00030655820084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,484.0,6,desfavorável
TRF3,JE,00030699520084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,440.0,20,sem sentença identificada
TRF3,JE,00031236120084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1558.0,58,favorável
TRF3,JE,00031385920104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,181.0,21,desfavorável
TRF3,JE,00031484020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,154.0,15,desfavorável
TRF3,JE,00031507320104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,398.0,17,desfavorável
TRF3,JE,00031524320104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,351.0,30,sem sentença identificada
TRF3,JE,00031622420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,743.0,16,sem sentença identificada
TRF3,JE,00031906020074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,872.0,15,desfavorável
TRF3,JE,00032789320104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,946.0,25,desfavorável
TRF3,JE,00032884020104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,58.0,5,sem sentença identificada
TRF3,JE,00032895920094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,847.0,14,sem sentença identificada
TRF3,JE,00033103520094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,464.0,16,desfavorável
TRF3,JE,00034048020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,624.0,9,desfavorável
TRF3,JE,00033467720094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,723.0,14,desfavorável
TRF3,JE,00033493220094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,1099.0,29,favorável
TRF3,JE,00033553920094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,383.0,25,desfavorável
TRF3,JE,00033727520094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,452.0,14,desfavorável
TRF3,JE,00034319720084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,566.0,28,desfavorável
TRF3,JE,00034714520094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,820.0,10,sem sentença identificada
TRF3,JE,00034702620104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1195.0,27,favorável
TRF3,JE,00034771820104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,561.0,12,desfavorável
TRF3,JE,00034824020104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,558.0,21,desfavorável
TRF3,JE,00034937420074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2007.0,918.0,23,favorável
TRF3,JE,00035271520084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,393.0,25,desfavorável
TRF3,JE,00035632320094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,430.0,8,desfavorável
TRF3,JE,00035765620084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,150.0,27,desfavorável
TRF3,JE,00036870620094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,423.0,15,desfavorável
TRF3,JE,00037015320104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,916.0,31,sem sentença identificada
TRF3,JE,00037101520104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,545.0,14,desfavorável
TRF3,JE,00037093020104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,545.0,12,desfavorável
TRF3,JE,00037413520104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,855.0,27,acordo
TRF3,JE,00037928020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,413.0,12,desfavorável
TRF3,JE,00037985820074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,734.0,21,favorável
TRF3,JE,00038274020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2012.0,902.0,37,favorável
TRF3,JE,00038358520074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,631.0,14,desfavorável
TRF3,JE,00038395420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,672.0,8,sem sentença identificada
TRF3,JE,00038456120094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,865.0,27,favorável
TRF3,JE,00038583120074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2007.0,751.0,14,favorável
TRF3,JE,00038660320104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2013.0,448.0,62,desfavorável
TRF3,JE,00038687020104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1179.0,37,favorável
TRF3,JE,00038871320094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,957.0,26,favorável
TRF3,JE,00038889520094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,400.0,11,desfavorável
TRF3,JE,00038915020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,273.0,36,desfavorável
TRF3,JE,00039041520104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1101.0,16,favorável
TRF3,JE,00037872920074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,631.0,18,desfavorável
TRF3,JE,00037901320094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,1281.0,47,favorável
TRF3,JE,00039544620074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,1795.0,35,favorável
TRF3,JE,00038634820104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1025.0,12,sem sentença identificada
TRF3,JE,00038638220094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1458.0,39,favorável
TRF3,JE,00040318420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,725.0,14,sem sentença identificada
TRF3,JE,00040291720094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,393.0,11,desfavorável
TRF3,JE,00040638920094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,678.0,23,sem sentença identificada
TRF3,JE,00040880520094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,420.0,6,desfavorável
TRF3,JE,00040993420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,308.0,11,acordo
TRF3,JE,00041131820094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,904.0,27,desfavorável
TRF3,JE,00041296920094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,382.0,9,desfavorável
TRF3,JE,00041582220094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,237.0,31,desfavorável
TRF3,JE,00041718920074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,2150.0,32,favorável
TRF3,JE,00041735420104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,46.0,8,sem sentença identificada
TRF3,JE,00041804620104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,502.0,16,desfavorável
TRF3,JE,00041845420084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,438.0,6,desfavorável
TRF3,JE,00042116620104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,984.0,14,desfavorável
TRF3,JE,00040595220094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,1184.0,38,favorável
TRF3,JE,00040647420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,696.0,19,desfavorável
TRF3,JE,00040811320094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2012.0,947.0,38,sem sentença identificada
TRF3,JE,00042469420084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,650.0,10,desfavorável
TRF3,JE,00042619220104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1241.0,25,favorável
TRF3,JE,00042668520084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,982.0,16,desfavorável
TRF3,JE,00041573720094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,644.0,15,desfavorável
TRF3,JE,00041683220104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2012.0,570.0,38,desfavorável
TRF3,JE,00041663320084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,1146.0,32,favorável
TRF3,JE,00043042920104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1142.0,20,desfavorável
TRF3,JE,00041631020104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1255.0,35,favorável
TRF3,JE,00043066720084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,761.0,23,favorável
TRF3,JE,00041862420084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,532.0,45,favorável
TRF3,JE,00041949820084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,682.0,10,desfavorável
TRF3,JE,00042081420104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,497.0,15,sem sentença identificada
TRF3,JE,00042211820074036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,734.0,17,favorável
TRF3,JE,00043643620094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,383.0,32,desfavorável
TRF3,JE,00044515520104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,976.0,20,desfavorável
TRF3,JE,00044749820104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,1007.0,25,desfavorável
TRF3,JE,00044766820104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,531.0,13,desfavorável
TRF3,JE,00045018120104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,462.0,17,desfavorável
TRF3,JE,00045060620104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,509.0,13,desfavorável
TRF3,JE,00045064020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,824.0,14,favorável
TRF3,JE,00045156520104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,153.0,24,sem sentença identificada
TRF3,JE,00045193920094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,648.0,30,desfavorável
TRF3,JE,00045736820104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,453.0,9,desfavorável
TRF3,JE,00045762320104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,453.0,23,desfavorável
TRF3,JE,00045770820104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,453.0,17,desfavorável
TRF3,JE,00045797520104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,453.0,14,desfavorável
TRF3,JE,00045907520084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,1649.0,11,desfavorável
TRF3,JE,00046192820084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,1009.0,12,sem sentença identificada
TRF3,JE,00046212720104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2012.0,478.0,36,desfavorável
TRF3,JE,00046501420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,622.0,8,sem sentença identificada
TRF3,JE,00046857120094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,911.0,16,sem sentença identificada
TRF3,JE,00046862220104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,104.0,8,sem sentença identificada
TRF3,JE,00047039220094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,254.0,23,desfavorável
TRF3,JE,00048242320094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,271.0,37,desfavorável
TRF3,JE,00048640520094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,519.0,8,desfavorável
TRF3,JE,00048845920104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2013.0,403.0,62,desfavorável
TRF3,JE,00045355620104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,457.0,15,desfavorável
TRF3,JE,00045753820104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,453.0,11,desfavorável
TRF3,JE,00045895620094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,412.0,18,favorável
TRF3,JE,00046247920104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,145.0,12,desfavorável
TRF3,JE,00046568420104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,106.0,11,sem sentença identificada
TRF3,JE,00046922920104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,440.0,12,desfavorável
TRF3,JE,00049836320094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,870.0,26,favorável
TRF3,JE,00049723420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,207.0,10,sem sentença identificada
TRF3,JE,00049714920094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,601.0,12,sem sentença identificada
TRF3,JE,00047486220104036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,969.0,22,desfavorável
TRF3,JE,00051196020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2012.0,805.0,42,desfavorável
TRF3,JE,00051152320094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,180.0,24,desfavorável
TRF3,JE,00048112420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2011.0,398.0,36,favorável
TRF3,JE,00051256720094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,862.0,32,favorável
TRF3,JE,00051351420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,498.0,14,desfavorável
TRF3,JE,00051476220084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,427.0,27,sem sentença identificada
TRF3,JE,00051533520094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,351.0,6,desfavorável
TRF3,JE,00051637920094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,733.0,8,desfavorável
TRF3,JE,00051715620094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,826.0,10,desfavorável
TRF3,JE,00051629420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2012.0,186.0,33,desfavorável
TRF3,JE,00052004320084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,627.0,13,desfavorável
TRF3,JE,00053542720094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,880.0,23,acordo
TRF3,JE,00054013520084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,592.0,9,desfavorável
TRF3,JE,00054958020084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,566.0,22,desfavorável
TRF3,JE,00054888820084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,1765.0,23,sem sentença identificada
TRF3,JE,00054723720084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,302.0,7,desfavorável
TRF3,JE,00054966520084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,698.0,21,favorável
TRF3,JE,00054862120084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,326.0,14,desfavorável
TRF3,JE,00054870620084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,500.0,17,sem sentença identificada
TRF3,JE,00055182620084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,300.0,6,desfavorável
TRF3,JE,00050471020084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,464.0,19,desfavorável
TRF3,JE,00052948820084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,736.0,31,favorável
TRF3,JE,00055916120094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2012.0,171.0,25,desfavorável
TRF3,JE,00055769220094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,329.0,26,desfavorável
TRF3,JE,00055924620094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2012.0,1016.0,49,favorável
TRF3,JE,00056366520094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,711.0,12,desfavorável
TRF3,JE,00053534220094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,818.0,28,acordo
TRF3,JE,00053829220094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,637.0,23,sem sentença identificada
TRF3,JE,00056392020094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,832.0,24,acordo
TRF3,JE,00057137420094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,631.0,21,desfavorável
TRF3,JE,00058262820094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,580.0,11,desfavorável
TRF3,JE,00058566320094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,110.0,4,sem sentença identificada
TRF3,JE,00058600320094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2012.0,1039.0,46,favorável
TRF3,JE,00060457520084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2010.0,708.0,38,favorável
TRF3,JE,00061262420084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,362.0,7,sem sentença identificada
TRF3,JE,00061323120084036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2008.0,391.0,11,acordo
TRF3,JE,00057734720094036319,Procedimento do Juizado Especial Cível,1ª VARA FED. DE LINS,2009.0,546.0,23,desfavorável
TRF3,TRU,00001339720174036314,Recurso Inominado Cível,GAB. 33 DE JUIZ FED. DA 11º TURMA RECURSAL DO JEF DE SÃO PAULO,2018.0,1070.0,73,desfavorável
TRF3,TRU,00002957120184036342,Recurso Inominado Cível,GAB. 37 DE JUIZ FED. DA 13º TURMA RECURSAL DO JEF DE SÃO PAULO,2018.0,990.0,78,desfavorável
TRF3,TRU,00002715720184036305,Recurso Inominado Cível,GAB. 11 DE JUIZ FED. DA 4º TURMA RECURSAL DO JEF DE SÃO PAULO,2018.0,997.0,64,favorável
TRF3,TRU,00001906020194036342,Recurso Inominado Cível,GAB. 37 DE JUIZ FED. DA 13º TURMA RECURSAL DO JEF DE SÃO PAULO,2019.0,617.0,67,desfavorável
